author,author_url,avg_rating,book_url,cover_url,ratings_count,title,source
Audre Lorde,https://www.goodreads.com/author/show/18486.Audre_Lorde,4.43,https://www.goodreads.com/book/show/1070479.The_Cancer_Journals,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1588260964i/1070479._SY75_.jpg,4,The Cancer Journals,Best Feminist Books
Cheryl Strayed,https://www.goodreads.com/author/show/155717.Cheryl_Strayed,4.07,https://www.goodreads.com/book/show/12262741-wild,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1453189881i/12262741._SY75_.jpg,4,Wild: From Lost to Found on the Pacific Crest Trail,Best Feminist Books
Catharine A. MacKinnon,https://www.goodreads.com/author/show/127108.Catharine_A_MacKinnon,3.99,https://www.goodreads.com/book/show/381907.Toward_a_Feminist_Theory_of_the_State,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348538779i/381907._SY75_.jpg,3,Toward a Feminist Theory of the State,Best Feminist Books
Angela Y. Davis,https://www.goodreads.com/author/show/5863103.Angela_Y_Davis,4.51,https://www.goodreads.com/book/show/108428.Are_Prisons_Obsolete_,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320521835i/108428._SX50_.jpg,4,Are Prisons Obsolete?,Best Feminist Books
Kate Schatz,https://www.goodreads.com/author/show/165150.Kate_Schatz,4.41,https://www.goodreads.com/book/show/23129944-rad-american-women-a-z,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1418788322i/23129944._SX50_.jpg,4,"Rad American Women A-Z: Rebels, Trailblazers, and Visionaries who Shaped Our History . . . and Our Future!",Best Feminist Books
Stephen  King,https://www.goodreads.com/author/show/3389.Stephen_King,3.95,https://www.goodreads.com/book/show/10625.Dolores_Claiborne,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394213480i/10625._SY75_.jpg,3,Dolores Claiborne,Best Feminist Books
Germaine Greer,https://www.goodreads.com/author/show/56667.Germaine_Greer,3.75,https://www.goodreads.com/book/show/118106.The_Whole_Woman,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320406461i/118106._SY75_.jpg,3,The Whole Woman,Best Feminist Books
Angela Carter,https://www.goodreads.com/author/show/27500.Angela_Carter,3.87,https://www.goodreads.com/book/show/653651.Nights_at_the_Circus,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1756077583i/653651._SY75_.jpg,3,Nights at the Circus,Best Feminist Books
Andrea Lee Smith,https://www.goodreads.com/author/show/1407662.Andrea_Lee_Smith,4.33,https://www.goodreads.com/book/show/163196.Conquest,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328770086i/163196._SY75_.jpg,4,Conquest: Sexual Violence And American Indian Genocide,Best Feminist Books
Carol Gilligan,https://www.goodreads.com/author/show/51565.Carol_Gilligan,4.06,https://www.goodreads.com/book/show/101880.In_a_Different_Voice,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1452312550i/101880._SX50_.jpg,4,In a Different Voice: Psychological Theory and Women’s Development,Best Feminist Books
Maria V. Snyder,https://www.goodreads.com/author/show/445303.Maria_V_Snyder,4.08,https://www.goodreads.com/book/show/60510.Poison_Study,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388519019i/60510._SY75_.jpg,4,"Poison Study (Study, #1)",Best Feminist Books
Eli Clare,https://www.goodreads.com/author/show/295375.Eli_Clare,4.37,https://www.goodreads.com/book/show/534753.Exile_and_Pride,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328770006i/534753._SY75_.jpg,4,"Exile and Pride: Disability, Queerness, and Liberation",Best Feminist Books
Alix Kates Shulman,https://www.goodreads.com/author/show/29155.Alix_Kates_Shulman,3.47,https://www.goodreads.com/book/show/385222.Memoirs_of_an_Ex_Prom_Queen,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1174352495i/385222._SY75_.jpg,3,Memoirs of an Ex-Prom Queen,Best Feminist Books
Janet Mock,https://www.goodreads.com/author/show/5388148.Janet_Mock,4.29,https://www.goodreads.com/book/show/18144031-redefining-realness,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394420737i/18144031._SX50_.jpg,4,"Redefining Realness: My Path to Womanhood, Identity, Love & So Much More",Best Feminist Books
Anne Fausto-Sterling,https://www.goodreads.com/author/show/27828.Anne_Fausto_Sterling,4.16,https://www.goodreads.com/book/show/49427.Sexing_the_Body,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388202565i/49427._SY75_.jpg,4,Sexing the Body: Gender Politics and the Construction of Sexuality,Best Feminist Books
Charlotte Brontë,https://www.goodreads.com/author/show/1036615.Charlotte_Bront_,3.78,https://www.goodreads.com/book/show/16168389-villette,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1438345976i/16168389._SY75_.jpg,3,Villette,Best Feminist Books
Katha Pollitt,https://www.goodreads.com/author/show/84079.Katha_Pollitt,4.28,https://www.goodreads.com/book/show/20518909-pro,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1396826736i/20518909._SY75_.jpg,4,Pro: Reclaiming Abortion Rights,Best Feminist Books
Patricia McCormick,https://www.goodreads.com/author/show/26250.Patricia_McCormick,4.24,https://www.goodreads.com/book/show/201114.Sold,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442850952i/201114._SY75_.jpg,4,Sold,Best Feminist Books
Ayn Rand,https://www.goodreads.com/author/show/432.Ayn_Rand,3.89,https://www.goodreads.com/book/show/2122.The_Fountainhead,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1491163636i/2122._SY75_.jpg,3,The Fountainhead,Best Feminist Books
Susan G. Raymond,https://www.goodreads.com/author/show/5712692.Susan_G_Raymond,4.18,https://www.goodreads.com/book/show/907772.Homophobia,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1600228044i/907772._SY75_.jpg,4,Homophobia: A Weapon of Sexism,Best Feminist Books
Susan Jane Gilman,https://www.goodreads.com/author/show/19026.Susan_Jane_Gilman,3.61,https://www.goodreads.com/book/show/36479.Kiss_My_Tiara,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442901243i/36479._SY75_.jpg,3,Kiss My Tiara: How to Rule the World as a SmartMouth Goddess,Best Feminist Books
Mary Daly,https://www.goodreads.com/author/show/5550.Mary_Daly,3.93,https://www.goodreads.com/book/show/328594.Beyond_God_the_Father,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320463829i/328594._SY75_.jpg,3,Beyond God the Father: Toward a Philosophy of Women's Liberation,Best Feminist Books
Andrea Dworkin,https://www.goodreads.com/author/show/23879.Andrea_Dworkin,4.39,https://www.goodreads.com/book/show/209335.Letters_from_a_War_Zone,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385070114i/209335._SY75_.jpg,4,Letters from a War Zone,Best Feminist Books
Tamora Pierce,https://www.goodreads.com/author/show/8596.Tamora_Pierce,4.25,https://www.goodreads.com/book/show/153784.First_Test,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320478357i/153784._SY75_.jpg,4,"First Test (Protector of the Small, #1)",Best Feminist Books
Kate Bornstein,https://www.goodreads.com/author/show/5854.Kate_Bornstein,4,https://www.goodreads.com/book/show/9005.Hello_Cruel_World,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1427510966i/9005._SX50_.jpg,4,"Hello Cruel World: 101 Alternatives to Suicide for Teens, Freaks & Other Outlaws",Best Feminist Books
Naomi Wolf,https://www.goodreads.com/author/show/22393.Naomi_Wolf,3.8,https://www.goodreads.com/book/show/622683.Promiscuities,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1374332328i/622683._SY75_.jpg,3,Promiscuities: The Secret Struggle for Womanhood,Best Feminist Books
Sara Shandler,https://www.goodreads.com/author/show/45932.Sara_Shandler,3.84,https://www.goodreads.com/book/show/80688.Ophelia_Speaks,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442938254i/80688._SX50_.jpg,3,Ophelia Speaks,Best Feminist Books
Robin McKinley,https://www.goodreads.com/author/show/5339.Robin_McKinley,4.21,https://www.goodreads.com/book/show/77366.The_Hero_and_the_Crown,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386642407i/77366._SY75_.jpg,4,"The Hero and the Crown (Damar, #2)",Best Feminist Books
Germaine Greer,https://www.goodreads.com/author/show/56667.Germaine_Greer,4.12,https://www.goodreads.com/book/show/118103.The_Obstacle_Race,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1315671384i/118103._SY75_.jpg,4,The Obstacle Race: The Fortunes of Women Painters and Their Work,Best Feminist Books
Samantha Heuwagen,https://www.goodreads.com/author/show/17727060.Samantha_Heuwagen,4.47,https://www.goodreads.com/book/show/38651082-dawn-among-the-stars,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1519229681i/38651082._SY75_.jpg,4,Dawn Among the Stars,Best Feminist Books
Mandy Stadtmiller,https://www.goodreads.com/author/show/7559474.Mandy_Stadtmiller,3.57,https://www.goodreads.com/book/show/35297265-unwifeable,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1519613844i/35297265._SY75_.jpg,3,Unwifeable: A Memoir,Best Feminist Books
Tiffany   McDaniel,https://www.goodreads.com/author/show/14220744.Tiffany_McDaniel,4.39,https://www.goodreads.com/book/show/48564330-betty,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1572992238i/48564330._SX50_.jpg,4,Betty,Best Feminist Books
Ashley Marie Berry,https://www.goodreads.com/author/show/8405196.Ashley_Marie_Berry,4.12,https://www.goodreads.com/book/show/200471626-separate-things,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1698006230i/200471626._SY75_.jpg,4,Separate Things: A Memoir,Best Feminist Books
Quan Huynh,https://www.goodreads.com/author/show/20569584.Quan_Huynh,4.43,https://www.goodreads.com/book/show/54823821-sparrow-in-the-razor-wire,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1596626010i/54823821._SY75_.jpg,4,Sparrow in the Razor Wire: Finding Freedom from Within While Serving a Life Sentence,Best Feminist Books
V (formerly Eve Ensler),https://www.goodreads.com/author/show/60609.V_formerly_Eve_Ensler_,4.18,https://www.goodreads.com/book/show/503436.A_Memory_a_Monologue_a_Rant_and_a_Prayer,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348763785i/503436._SY75_.jpg,4,"A Memory, a Monologue, a Rant, and a Prayer: Writings to Stop Violence Against Women and Girls",Best Feminist Books
Octavia E. Butler,https://www.goodreads.com/author/show/29535.Octavia_E_Butler,4.2,https://www.goodreads.com/book/show/52318.Wild_Seed,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388462753i/52318._SY75_.jpg,4,"Wild Seed (Patternist, #1)",Best Feminist Books
Sheila Jeffreys,https://www.goodreads.com/author/show/336478.Sheila_Jeffreys,3.96,https://www.goodreads.com/book/show/2004681.The_Industrial_Vagina,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1341528337i/2004681._SY75_.jpg,3,The Industrial Vagina: The Political Economy of the Global Sex Trade,Best Feminist Books
Harpie,https://www.goodreads.com/author/show/13853924.Harpie,3.94,https://www.goodreads.com/book/show/30992254-2005---thanks-for-the-vodka,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1468271460i/30992254._SY75_.jpg,3,2005 - Thanks for the Vodka,Best Feminist Books
Amalia Rose,https://www.goodreads.com/author/show/50547595.Amalia_Rose,4.35,https://www.goodreads.com/book/show/214912138-decoded,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1718645557i/214912138._SY75_.jpg,4,Decoded (The Ex-Files - Unsolved Mysteries Investigations Book 1),Best Feminist Books
Tara T. Green,https://www.goodreads.com/author/show/858753.Tara_T_Green,4.19,https://www.goodreads.com/book/show/57623288-love-activism-and-the-respectable-life-of-alice-dunbar-nelson,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1621246586i/57623288._SX50_.jpg,4,"Love, Activism, and the Respectable Life of Alice Dunbar-Nelson",Best Feminist Books
Marissa Meyer,https://www.goodreads.com/author/show/4684322.Marissa_Meyer,4.23,https://www.goodreads.com/book/show/13206760-scarlet,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1470056982i/13206760._SY75_.jpg,4,"Scarlet (The Lunar Chronicles, #2)",Best Feminist Books
Harpie,https://www.goodreads.com/author/show/13853924.Harpie,4.8,https://www.goodreads.com/book/show/32078335-2006---thanks-for-the-vodka,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1474313247i/32078335._SX50_.jpg,4,2006 - Thanks for the Vodka,Best Feminist Books
Rachel P. Maines,https://www.goodreads.com/author/show/224697.Rachel_P_Maines,3.91,https://www.goodreads.com/book/show/395906.The_Technology_of_Orgasm,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348538061i/395906._SY75_.jpg,3,"The Technology of Orgasm: ""Hysteria,"" the Vibrator, and Women's Sexual Satisfaction",Best Feminist Books
Marija Gimbutas,https://www.goodreads.com/author/show/132601.Marija_Gimbutas,4.26,https://www.goodreads.com/book/show/921323.The_Goddesses_and_Gods_of_Old_Europe_6500_3500_BC_,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387703938i/921323._SX50_.jpg,4,"The Goddesses and Gods of Old Europe, 6500-3500 BC.: Myths and Cult Images",Best Feminist Books
Eve Ensler,https://www.goodreads.com/author/show/46898037.Eve_Ensler,4.01,https://www.goodreads.com/book/show/6979094-i-am-an-emotional-creature,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320543253i/6979094._SY75_.jpg,4,I Am an Emotional Creature,Best Feminist Books
Anne Moody,https://www.goodreads.com/author/show/3906.Anne_Moody,4.13,https://www.goodreads.com/book/show/5736.Coming_of_Age_in_Mississippi,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388197413i/5736._SY75_.jpg,4,Coming of Age in Mississippi: The Classic Autobiography of a Young Black Girl in the Rural South,Best Feminist Books
Patricia C. Wrede,https://www.goodreads.com/author/show/36122.Patricia_C_Wrede,4.16,https://www.goodreads.com/book/show/150739.Dealing_with_Dragons,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385526967i/150739._SY75_.jpg,4,"Dealing with Dragons (Enchanted Forest Chronicles, #1)",Best Feminist Books
Sharon Lamb,https://www.goodreads.com/author/show/53670.Sharon_Lamb,3.67,https://www.goodreads.com/book/show/93545.Packaging_Girlhood,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1316728029i/93545._SY75_.jpg,3,Packaging Girlhood: Rescuing Our Daughters from Marketers' Schemes,Best Feminist Books
Liv Strömquist,https://www.goodreads.com/author/show/4064853.Liv_Str_mquist,4.5,https://www.goodreads.com/book/show/23151576-kunskapens-frukt,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1409684205i/23151576._SX50_.jpg,4,Kunskapens frukt,Best Feminist Books
Leslie Feinberg,https://www.goodreads.com/author/show/80702.Leslie_Feinberg,4.12,https://www.goodreads.com/book/show/217305.Trans_Liberation,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388175599i/217305._SY75_.jpg,4,Trans Liberation: Beyond Pink or Blue,Best Feminist Books
Gail Dines,https://www.goodreads.com/author/show/169151.Gail_Dines,3.96,https://www.goodreads.com/book/show/7621071-pornland,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320477253i/7621071._SY75_.jpg,3,Pornland: How Porn Has Hijacked Our Sexuality,Best Feminist Books
N.K. Jemisin,https://www.goodreads.com/author/show/2917917.N_K_Jemisin,4.28,https://www.goodreads.com/book/show/19161852-the-fifth-season,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386803701i/19161852._SY75_.jpg,4,"The Fifth Season (The Broken Earth, #1)",Best Feminist Books
Muriel Barbery,https://www.goodreads.com/author/show/643126.Muriel_Barbery,3.81,https://www.goodreads.com/book/show/2967752-the-elegance-of-the-hedgehog,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347755370i/2967752._SY75_.jpg,3,The Elegance of the Hedgehog,Best Feminist Books
Linda R. Hirshman,https://www.goodreads.com/author/show/430419.Linda_R_Hirshman,3.63,https://www.goodreads.com/book/show/719977.Get_to_Work,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309197237i/719977._SX50_.jpg,3,Get to Work: A Manifesto for Women of the World,Best Feminist Books
Lisa See,https://www.goodreads.com/author/show/713.Lisa_See,3.64,https://www.goodreads.com/book/show/24472.Peony_in_Love,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1438435175i/24472._SX50_.jpg,3,Peony in Love,Best Feminist Books
